participant_group_id,session_id,scale,metric,median,participant_mean,within_deviation,between_component,decomposition_status
P-826248DDD8,sub-128,probe_pre30s,pose_vertical_up_per_sec_median,-0.0007288290722535388,-4.931629498782745e-05,-0.0006795127772657114,-4.931629498782745e-05,estimable
P-826248DDD8,sub-128,probe_pre30s,pose_vertical_up_per_sec_median,-0.000810005959910518,-4.931629498782745e-05,-0.0007606896649226905,-4.931629498782745e-05,estimable
P-826248DDD8,sub-128,probe_pre30s,pose_vertical_up_per_sec_median,-0.002384185791015625,-4.931629498782745e-05,-0.0023348694960277977,-4.931629498782745e-05,estimable
P-826248DDD8,sub-128,probe_pre30s,pose_vertical_up_per_sec_median,-0.0006544639121045122,-4.931629498782745e-05,-0.0006051476171166848,-4.931629498782745e-05,estimable
P-826248DDD8,sub-128,probe_pre30s,pose_vertical_up_per_sec_median,-0.0002315044403076172,-4.931629498782745e-05,-0.00018218814531978974,-4.931629498782745e-05,estimable
P-826248DDD8,sub-128,probe_pre30s,pose_vertical_up_per_sec_median,0.00043317586893127085,-4.931629498782745e-05,0.0004824921639190983,-4.931629498782745e-05,estimable
P-826248DDD8,sub-128,probe_pre30s,pose_vertical_up_per_sec_median,0.0015274997343096817,-4.931629498782745e-05,0.0015768160292975093,-4.931629498782745e-05,estimable
P-826248DDD8,sub-128,probe_pre30s,pose_vertical_up_per_sec_median,0.0022275928865399274,-4.931629498782745e-05,0.0022769091815277548,-4.931629498782745e-05,estimable
P-826248DDD8,sub-128,probe_pre30s,pose_vertical_up_per_sec_median,0.0032141692656323423,-4.931629498782745e-05,0.0032634855606201696,-4.931629498782745e-05,estimable
P-826248DDD8,sub-128,probe_pre30s,pose_vertical_up_per_sec_median,-0.0038226800305502756,-4.931629498782745e-05,-0.0037733637355624483,-4.931629498782745e-05,estimable
P-826248DDD8,sub-128,probe_pre30s,pose_vertical_up_per_sec_median,0.0011313878696023712,-4.931629498782745e-05,0.0011807041645901988,-4.931629498782745e-05,estimable
P-826248DDD8,sub-128,probe_pre30s,pose_vertical_up_per_sec_median,0.001210455669465385,-4.931629498782745e-05,0.0012597719644532126,-4.931629498782745e-05,estimable
P-826248DDD8,sub-128,probe_pre30s,pose_vertical_up_per_sec_median,-0.0014008988033641467,-4.931629498782745e-05,-0.0013515825083763192,-4.931629498782745e-05,estimable
P-07BDD08C0C,sub-129,probe_pre30s,pose_vertical_up_per_sec_median,-9.037614837894595e-05,-2.588635773948696e-05,-6.448979063945899e-05,-2.588635773948696e-05,estimable
P-07BDD08C0C,sub-129,probe_pre30s,pose_vertical_up_per_sec_median,-0.0017832178588307233,-2.588635773948696e-05,-0.0017573315010912362,-2.588635773948696e-05,estimable
P-07BDD08C0C,sub-129,probe_pre30s,pose_vertical_up_per_sec_median,-0.000736756367726369,-2.588635773948696e-05,-0.000710870009986882,-2.588635773948696e-05,estimable
P-07BDD08C0C,sub-129,probe_pre30s,pose_vertical_up_per_sec_median,0.00019529979291360144,-2.588635773948696e-05,0.0002211861506530884,-2.588635773948696e-05,estimable
P-07BDD08C0C,sub-129,probe_pre30s,pose_vertical_up_per_sec_median,0.0007553855971534653,-2.588635773948696e-05,0.0007812719548929522,-2.588635773948696e-05,estimable
P-07BDD08C0C,sub-129,probe_pre30s,pose_vertical_up_per_sec_median,-0.0013628355735882628,-2.588635773948696e-05,-0.0013369492158487757,-2.588635773948696e-05,estimable
P-07BDD08C0C,sub-129,probe_pre30s,pose_vertical_up_per_sec_median,-0.0021870319659893327,-2.588635773948696e-05,-0.0021611456082498456,-2.588635773948696e-05,estimable
P-07BDD08C0C,sub-129,probe_pre30s,pose_vertical_up_per_sec_median,0.002203742042183876,-2.588635773948696e-05,0.002229628399923363,-2.588635773948696e-05,estimable
P-07BDD08C0C,sub-129,probe_pre30s,pose_vertical_up_per_sec_median,0.00010140058470935356,-2.588635773948696e-05,0.0001272869424488405,-2.588635773948696e-05,estimable
P-07BDD08C0C,sub-129,probe_pre30s,pose_vertical_up_per_sec_median,-0.0009352669996373794,-2.588635773948696e-05,-0.0009093806418978925,-2.588635773948696e-05,estimable
P-07BDD08C0C,sub-129,probe_pre30s,pose_vertical_up_per_sec_median,-0.00048535210745675225,-2.588635773948696e-05,-0.0004594657497172653,-2.588635773948696e-05,estimable
P-07BDD08C0C,sub-129,probe_pre30s,pose_vertical_up_per_sec_median,-0.0004026072996634024,-2.588635773948696e-05,-0.0003767209419239155,-2.588635773948696e-05,estimable
P-07BDD08C0C,sub-129,probe_pre30s,pose_vertical_up_per_sec_median,4.482474077028133e-05,-2.588635773948696e-05,7.071109850976829e-05,-2.588635773948696e-05,estimable
P-07BDD08C0C,sub-129,probe_pre30s,pose_vertical_up_per_sec_median,0.0001241230937626273,-2.588635773948696e-05,0.00015000945150211425,-2.588635773948696e-05,estimable
P-07BDD08C0C,sub-129,probe_pre30s,pose_vertical_up_per_sec_median,-0.0018534201099248107,-2.588635773948696e-05,-0.0018275337521853237,-2.588635773948696e-05,estimable
P-07BDD08C0C,sub-129,probe_pre30s,pose_vertical_up_per_sec_median,-0.00022241362818965207,-2.588635773948696e-05,-0.0001965272704501651,-2.588635773948696e-05,estimable
P-07BDD08C0C,sub-129,probe_pre30s,pose_vertical_up_per_sec_median,0.00021425297572499232,-2.588635773948696e-05,0.00024013933346447928,-2.588635773948696e-05,estimable
P-07BDD08C0C,sub-129,probe_pre30s,pose_vertical_up_per_sec_median,-0.0004785732158179422,-2.588635773948696e-05,-0.0004526868580784553,-2.588635773948696e-05,estimable
P-07BDD08C0C,sub-129,probe_pre30s,pose_vertical_up_per_sec_median,0.0008128092184171572,-2.588635773948696e-05,0.0008386955761566442,-2.588635773948696e-05,estimable
P-07BDD08C0C,sub-129,probe_pre30s,pose_vertical_up_per_sec_median,-0.002864901859735705,-2.588635773948696e-05,-0.002839015501996218,-2.588635773948696e-05,estimable
P-AF79D1DE3B,sub-130,probe_pre30s,pose_vertical_up_per_sec_median,-0.002336853351979703,-0.00015895231952333928,-0.002177901032456364,-0.00015895231952333928,estimable
P-AF79D1DE3B,sub-130,probe_pre30s,pose_vertical_up_per_sec_median,-0.0013923882796912919,-0.00015895231952333928,-0.0012334359601679527,-0.00015895231952333928,estimable
P-AF79D1DE3B,sub-130,probe_pre30s,pose_vertical_up_per_sec_median,0.0030887978417532785,-0.00015895231952333928,0.0032477501612766177,-0.00015895231952333928,estimable
P-AF79D1DE3B,sub-130,probe_pre30s,pose_vertical_up_per_sec_median,0.0007111352152415578,-0.00015895231952333928,0.000870087534764897,-0.00015895231952333928,estimable
P-AF79D1DE3B,sub-130,probe_pre30s,pose_vertical_up_per_sec_median,-0.0011459555415508913,-0.00015895231952333928,-0.000987003222027552,-0.00015895231952333928,estimable
P-AF79D1DE3B,sub-130,probe_pre30s,pose_vertical_up_per_sec_median,0.000900134705660636,-0.00015895231952333928,0.0010590870251839754,-0.00015895231952333928,estimable
P-AF79D1DE3B,sub-130,probe_pre30s,pose_vertical_up_per_sec_median,0.0,-0.00015895231952333928,0.00015895231952333928,-0.00015895231952333928,estimable
P-AF79D1DE3B,sub-130,probe_pre30s,pose_vertical_up_per_sec_median,-6.182674776043808e-05,-0.00015895231952333928,9.71255717629012e-05,-0.00015895231952333928,estimable
P-AF79D1DE3B,sub-130,probe_pre30s,pose_vertical_up_per_sec_median,8.5453597866759e-05,-0.00015895231952333928,0.0002444059173900983,-0.00015895231952333928,estimable
P-AF79D1DE3B,sub-130,probe_pre30s,pose_vertical_up_per_sec_median,-0.0017583157456581555,-0.00015895231952333928,-0.0015993634261348161,-0.00015895231952333928,estimable
P-AF79D1DE3B,sub-130,probe_pre30s,pose_vertical_up_per_sec_median,0.00018382739416512427,-0.00015895231952333928,0.00034277971368846356,-0.00015895231952333928,estimable
P-AF79D1DE3B,sub-130,probe_pre30s,pose_vertical_up_per_sec_median,0.0006338724723229042,-0.00015895231952333928,0.0007928247918462434,-0.00015895231952333928,estimable
P-AF79D1DE3B,sub-130,probe_pre30s,pose_vertical_up_per_sec_median,-0.0029324319525070404,-0.00015895231952333928,-0.002773479632983701,-0.00015895231952333928,estimable
P-AF79D1DE3B,sub-130,probe_pre30s,pose_vertical_up_per_sec_median,-8.49212567830823e-05,-0.00015895231952333928,7.403106274025698e-05,-0.00015895231952333928,estimable
P-AF79D1DE3B,sub-130,probe_pre30s,pose_vertical_up_per_sec_median,-0.0017118354037674395,-0.00015895231952333928,-0.0015528830842441,-0.00015895231952333928,estimable
P-AF79D1DE3B,sub-130,probe_pre30s,pose_vertical_up_per_sec_median,0.0020885932612122954,-0.00015895231952333928,0.0022475455807356346,-0.00015895231952333928,estimable
P-AF79D1DE3B,sub-130,probe_pre30s,pose_vertical_up_per_sec_median,0.0,-0.00015895231952333928,0.00015895231952333928,-0.00015895231952333928,estimable
P-AF79D1DE3B,sub-130,probe_pre30s,pose_vertical_up_per_sec_median,-0.001054821592388731,-0.00015895231952333928,-0.0008958692728653917,-0.00015895231952333928,estimable
P-AF79D1DE3B,sub-130,probe_pre30s,pose_vertical_up_per_sec_median,0.0005783118081815315,-0.00015895231952333928,0.0007372641277048708,-0.00015895231952333928,estimable
